Z,N,exp,sd,SKM,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,A,AME2016,S2n_16,AME2003,S2n_03
56.0,88.0,10.06749,0.00927,10.348867,10.362166,9.596875,10.009651,10.002607,9.670461,144.0,1190.225376,10.067494000000124,1190.2272480000001,10.088536000000204
56.0,90.0,9.3226,0.02205,9.969463000000001,9.507831,8.499827999999999,9.254653,9.226091,8.853383000000001,146.0,1199.547972,9.322595999999976,1199.60097,9.373721999999816
56.0,92.0,8.78928,0.06644,10.080994,8.820765,7.899541,8.703186,8.609233,8.295351,148.0,1208.337268,8.789295999999922,1208.756996,9.15602600000011
57.0,70.0,20.27926,0.03677,20.718284,20.465915,19.995986,20.279411,20.288305,20.030626,127.0,1058.35958,20.279205000000047,1058.359326,20.279076000000032
57.0,72.0,19.5711,0.03364,19.557476,19.445557,18.761735,19.176865,19.185261,18.908052,129.0,1077.930708,19.571128000000044,1077.932256,19.572930000000042
57.0,74.0,18.58732,0.03517,18.22994,18.708902,18.151269,18.421894,18.272793,18.115949,131.0,1096.518077,18.587368999999853,1096.518077,18.585820999999896
57.0,76.0,17.86776,0.03952,18.000853,18.208482,18.068675,18.090145,17.896669,17.74129,133.0,1114.385853,17.86777600000005,1114.385853,17.86777600000005
57.0,78.0,17.29157,0.02949,18.163483,17.593007,17.835716,17.680862,17.552238,17.328957,135.0,1131.6773249999999,17.291471999999885,1131.6846150000001,17.298762000000124
57.0,80.0,16.64001,0.00957,18.040589,16.659991,17.114484,16.920445,16.824294,16.682165,137.0,1148.3174230000002,16.640098000000307,1148.2772819999998,16.592666999999665
57.0,82.0,16.22816,0.00259,17.567641,15.587558,16.626715,16.532263,16.148505,16.239478,139.0,1164.545475,16.228051999999707,1164.5507570000002,16.273475000000417
57.0,84.0,11.84806,0.00429,12.493167,12.884974,10.53345,11.534649,11.890608,10.99408,141.0,1176.3935970000002,11.84812200000033,1176.400224,11.849466999999777
57.0,86.0,11.38251,0.00843,11.79889,11.931759,10.756725,11.311655,11.471322,10.940678,143.0,1187.776161,11.382563999999775,1187.7916050000001,11.391381000000138
57.0,88.0,10.80644,0.01429,11.126229,11.005647,10.33689,10.733384,10.771275,10.358791,145.0,1198.5826149999998,10.806453999999803,1198.7339949999998,10.942389999999705
57.0,90.0,9.98571,0.01629,11.307441,10.14582,9.451044,10.068849,10.036793,9.614972999999999,147.0,1208.568291,9.98567600000024,1208.738223,10.00422800000024
58.0,70.0,20.85599,0.03952,21.114637,21.025829,20.476475,20.791787,20.840508,20.557232,128.0,1063.2864,20.85601799999995,1063.2864,20.85601799999995
58.0,72.0,20.03162,0.03952,19.918379,20.002683,19.218079,19.666464,19.720466,19.421324,130.0,1083.31808,20.03168000000005,1083.31808,20.03168000000005
58.0,74.0,19.19063,0.03462,18.572908,19.301998,18.689511,18.929188,18.729277,18.672766,132.0,1102.5086159999998,19.190535999999838,1102.5117839999998,19.193703999999798
58.0,76.0,18.50463,0.02887,18.475195,18.85249,18.686755,18.688149,18.38666,18.367196,134.0,1121.013314,18.50469800000019,1121.016396,18.50461200000018
58.0,78.0,17.81812,0.02039,18.75178,18.272086,18.51442,18.337547,18.174069,18.003741,136.0,1138.8313600000001,17.818046000000095,1138.7913760000001,17.77498000000014
58.0,80.0,17.20518,0.00494,18.624246,17.347035,17.804866,17.677154,17.46972,17.352698,138.0,1156.036626,17.205265999999938,1156.034142,17.242765999999847
58.0,82.0,16.6478,0.00481,18.170288,16.238092,17.286201,17.099121,16.784373,16.955479,140.0,1172.6843799999997,16.647753999999622,1172.69152,16.657378000000108
58.0,84.0,12.59973,0.00252,12.922703,13.394481,10.983112,12.071064,12.485671,11.479855,142.0,1185.284082,12.599702000000207,1185.289336,12.597815999999966
58.0,86.0,12.04132,0.00336,12.308542,12.468072,11.293836,11.814524,12.022833,11.444939,144.0,1197.32544,12.041358000000173,1197.33048,12.041144000000031
58.0,88.0,11.34615,0.01655,11.802321,11.593182,11.000306,11.365151,11.422078,10.972869,146.0,1208.671658,11.346217999999908,1208.711662,11.381181999999853
58.0,90.0,10.90565,0.01978,12.526175,10.746103,10.338108,10.813592,10.753139,10.316934,148.0,1219.577276,10.905618000000004,1219.56958,10.857918000000154
58.0,92.0,10.59108,0.01619,12.191315,10.02936,10.650551,10.898301,10.614828,10.629244,150.0,1230.1683,10.591024000000061,1230.1452000000002,10.575620000000072
59.0,72.0,20.66973,0.05565,20.45993,20.483871,19.978754,20.18032,20.31729,19.98152,131.0,1085.4847329999998,20.669712999999774,1085.4623319999998,20.64731199999983
59.0,74.0,19.77956,0.04863,19.153168,19.736559,18.816428,19.274307,19.156122,19.088204,133.0,1105.264314,19.779581000000235,1105.264314,19.80198200000018
59.0,76.0,19.14091000000001,0.0172,18.813003,19.461645,19.078334,19.205299,18.756337,18.942078,135.0,1124.40528,19.140965999999935,1124.40528,19.140965999999935
59.0,78.0,18.40847,0.01435,18.828718,18.961502,19.132969,18.920928,18.673034,18.608683,137.0,1142.813722,18.40844200000015,1142.789336,18.3840560000001
59.0,80.0,17.75974,0.01128,19.137701,18.024429,18.451018,18.274472,18.051898,17.997346,139.0,1160.573411,17.75968899999998,1160.577998,17.78866199999993
59.0,82.0,17.33947999999999,0.00781,18.805862,16.964474,18.032564,17.826429,17.41902,17.736763,141.0,1177.9128719999999,17.3394609999998,1177.918089,17.34009100000003
59.0,84.0,13.19524,0.00192,13.388667,13.935522,11.484747,12.633055,13.125779,12.02106,143.0,1191.1082040000001,13.195332000000235,1191.113352,13.195263000000068
59.0,86.0,12.70033,0.00717,12.879043,13.0096,11.825582,12.402311,12.746447,11.979069,145.0,1203.808415,12.700210999999854,1203.81436,12.701008000000002
59.0,88.0,11.96076,0.01735,12.819351,12.193355,11.773221,12.119522,12.230361,11.699036,147.0,1215.7692330000002,11.960818000000245,1215.779964,11.965603999999985
59.0,90.0,11.73793,0.01868,13.615743,11.401581,11.538169,11.843034,11.732047,11.387804,149.0,1227.507147,11.737913999999819,1227.5242819999999,11.744317999999794
59.0,92.0,11.8829,0.01527,13.073262,11.152327,11.609753,11.817901,11.533897,11.533372,151.0,1239.390031,11.882883999999876,1239.3812730000002,11.856991000000335
59.0,94.0,10.93147,0.01664,11.794746,10.897522,10.391694,10.925754,10.79349,10.53403,153.0,1250.321508,10.931477000000086,1250.3817900000001,11.000516999999945
60.0,72.0,20.97221,0.03697,20.971161,20.94678,20.716554,20.674078,20.892047,20.51857,132.0,1089.8989199999999,20.972229999999627,1089.8989199999999,20.972229999999627
60.0,74.0,20.36326,0.02694,19.720862,20.205651,18.96991,19.661232,19.60207,19.522896,134.0,1110.2620920000002,20.363172000000304,1110.2620920000002,20.363172000000304
60.0,76.0,19.69549,0.01671,19.208236,20.11845,19.554968,19.797869,19.21815,19.562899,136.0,1129.957632,19.695539999999937,1129.957632,19.695539999999937
60.0,78.0,18.96166,0.01656,18.97894,19.688364,19.826437,19.593927,19.282231,19.27703,138.0,1148.919276,18.96164399999998,1148.919,18.961367999999993
60.0,80.0,18.38324,0.0121,19.75913,18.777048,19.197677,19.01811,18.782136,18.738041,140.0,1167.3025,18.383223999999927,1167.29536,18.376359999999977
60.0,82.0,17.8337,0.00371,19.601956,17.757244,18.886948,18.583164,18.083164,18.558896,142.0,1185.13626,17.833759999999984,1185.141372,17.846011999999973
60.0,84.0,13.94061,9e-05,13.668856,14.326513,11.839179,13.081479,13.633824,12.455773,144.0,1199.076768,13.940507999999909,1199.082096,13.940724000000046
60.0,86.0,13.32054,0.00024,13.315195,13.43644,12.225123,12.829374,13.278224,12.385493,146.0,1212.3974320000002,13.320664000000306,1212.4025420000003,13.320446000000175
60.0,88.0,12.62476,0.00165,13.665042,12.718103,12.4207,12.743618,12.892321,12.313839,148.0,1225.022196,12.624763999999686,1225.0275239999999,12.62498199999959
60.0,90.0,12.41439,0.00187,14.697169,11.983618,12.645738,12.757138,12.582475,12.347971,150.0,1237.43655,12.414354000000003,1237.4464500000001,12.418926000000283
60.0,92.0,12.61229,0.02445,13.951173,12.185266,12.579921,12.713983,12.38509,12.424114,152.0,1250.04876,12.612210000000005,1250.057424,12.610973999999942
60.0,94.0,11.8182,0.05803,12.588963,11.668929,11.159251,11.640533,11.486806,11.257394,154.0,1261.867068,11.818308000000115,1261.7335500000002,11.676126000000068
60.0,96.0,10.527829,0.052696,11.486145,10.809192,10.077049,10.674171,10.623539,10.244774,156.0,1272.658296,10.791228000000046,1272.7149239999999,10.981373999999732
61.0,74.0,20.78706,0.09068,20.283244,20.620206,19.629396,20.18332,20.240283,19.976498,135.0,1111.956795,20.787156000000095,1111.8822750000002,20.712636000000202
61.0,76.0,20.16341,0.07657,19.412639,20.382039,19.634259,19.943497,19.387492,19.857851,137.0,1132.120187,20.16339199999993,1132.120187,20.237911999999824
61.0,78.0,19.57027,0.01884,19.369734,20.344769,20.302424,20.076853,19.752836,19.775988,139.0,1151.690477,19.570290000000114,1151.686446,19.566258999999945
61.0,80.0,19.16507,0.01949,20.083898,19.568492,19.966368,19.75229,19.343678,19.502499,141.0,1170.85554,19.16506299999992,1170.85554,19.169094000000086
61.0,82.0,18.58036,0.01429,20.430192,18.547092,19.800033,19.315024,18.769894,19.350789,143.0,1189.435819,18.58027900000002,1189.440967,18.58542699999998
61.0,84.0,14.44946,0.00205,14.028286,14.804363,12.30809,13.612514,14.226959,13.004698,145.0,1203.885265,14.449445999999853,1203.891645,14.450677999999925
61.0,86.0,13.91742,0.00256,13.949005,13.901574,12.685219,13.370193,14.01235,12.872611,147.0,1217.802684,13.917419000000109,1217.808417,13.916772000000037
61.0,88.0,13.16463,0.00205,14.507873,13.291709,13.280943,13.574956,13.699952,13.136236,149.0,1230.967374,13.164690000000064,1230.974377,13.165960000000041
61.0,90.0,13.46444,0.00486,15.174112,12.810958,13.357268,13.568261,13.405836,13.196305,151.0,1244.43177,13.464395999999851,1244.4409810000002,13.466604000000189
61.0,92.0,13.4044,0.01015,14.514558,12.998914,13.108921,13.297486,13.048742,12.999905,153.0,1257.836256,13.404486000000134,1257.8729759999999,13.431994999999688
61.0,94.0,12.43474,0.01021,13.257834,12.25386,11.811188,12.263186,12.127991,11.892628,155.0,1270.27088,12.434623999999985,1270.304205,12.43122900000003
61.0,96.0,11.49975,0.00842,12.16453,11.417237,10.790572,11.320625,11.258759,10.901868,157.0,1281.7707650000002,11.499885000000177,1281.847067,11.542862000000014
62.0,76.0,20.82951,0.0172,19.703487,20.765242,19.895194,20.239214,19.698271,20.273493,138.0,1136.8340640000001,20.82948800000031,1136.8340640000001,20.82948800000031
62.0,78.0,20.10081,0.0172,19.884891,21.061608,20.873073,20.677353,20.361872,20.365791,140.0,1156.9347999999998,20.100735999999642,1156.9347999999998,20.100735999999642
62.0,80.0,19.67317,0.01287,20.536876,20.440076,20.844278,20.638093,20.062287,20.369919,142.0,1176.608024,19.67322400000012,1176.614414,19.67961400000013
62.0,82.0,19.1217,0.00271,21.368177,19.339633,20.756305,20.038073,19.492933,20.131606,144.0,1195.7297760000001,19.121752000000242,1195.736112,19.12169800000015
62.0,84.0,15.17341,0.00285,14.260114,15.18972,12.69147,14.071943,14.696346,13.488579,146.0,1210.903122,15.17334599999981,1210.90867,15.172557999999981
62.0,86.0,14.48259,0.00283,14.424855,14.251193,13.024657,13.757903,14.536246,13.246289,148.0,1225.385684,14.482562000000144,1225.3916040000001,14.482934000000114
62.0,88.0,13.85751,0.00089,15.13664,13.781438,13.993509,14.243533,14.333181,13.823455,150.0,1239.24315,13.857465999999931,1239.24945,13.857845999999881
62.0,90.0,13.8541,0.00061,15.595725,13.526884,13.902643,14.2114,14.071665,13.881971,152.0,1253.097272,13.854121999999961,1253.1035040000002,13.854054000000133
62.0,92.0,13.83521,0.00084,15.085962,13.688359,13.629547,13.847032,13.656018,13.544647,154.0,1266.93259,13.835317999999916,1266.938904,13.835399999999936
62.0,94.0,13.04789,0.0085,13.932018,12.819164,12.454419,12.871216,12.749237,12.512706,156.0,1279.9804680000002,13.04787800000031,1279.9902960000002,13.051392000000078
62.0,96.0,12.03245,0.00985,12.837059,12.007934,11.48724,11.95198,11.877574,11.542043,158.0,1292.0129259999999,12.032457999999679,1291.975322,11.985025999999834
63.0,78.0,20.67022,0.01824,20.55799,21.310558,21.525482,21.274231,20.812198,21.09243,141.0,1158.6934439999998,20.670141999999714,1158.6944310000001,20.671129000000064
63.0,80.0,20.45831,0.01675,21.025372,21.318738,21.287684,21.105008,20.608212,20.808746,143.0,1179.151831,20.45838700000013,1179.152832,20.458400999999867
63.0,82.0,19.89284,0.01142,21.748221,20.006027,21.443441,20.70173,20.195537,20.793696,145.0,1199.0447299999998,19.892898999999943,1199.051545,19.898713000000043
63.0,84.0,15.69588,0.00358,14.752218,15.744899,13.261047,14.649061,15.275571,14.092882,147.0,1214.740527,15.695797000000084,1214.74626,15.69471499999986
63.0,86.0,15.03899,0.00443,15.035248,14.74407,13.521896,14.301074,15.257686,13.822495,149.0,1229.779546,15.039019000000053,1229.78491,15.038650000000189
63.0,88.0,14.35438,0.00377,15.862901,14.344694,14.805277,15.054152,15.085079,14.615259,151.0,1244.133847,14.354301000000078,1244.140189,14.355278999999882
63.0,90.0,14.857,0.00016,16.116396,14.39012,14.529134,14.879728,14.721129,14.588645,153.0,1258.990947,14.857099999999946,1258.99722,14.857031000000006
63.0,92.0,14.5935,0.00047,15.620248,14.257475,14.19059,14.420554,14.245207,14.138946,155.0,1273.5844700000002,14.593523000000232,1273.590825,14.593605000000025
63.0,94.0,13.78345,0.00416,14.515749,13.42573,13.108608,13.494092,13.361254,13.148955,157.0,1287.367815,13.783344999999827,1287.37645,13.785624999999982
63.0,96.0,12.72701,0.0042,13.443139,12.640537,12.181645,12.599725,12.503632,12.209514,159.0,1300.0948230000001,12.727008000000069,1300.10484,12.72838999999999
64.0,78.0,21.31988,0.03952,21.458109,21.673854,22.245673,21.974411,21.440616,21.901304,142.0,1163.0163519999999,21.319851999999855,1163.0163519999999,21.319851999999855
64.0,80.0,20.94262,0.03952,21.637538,22.238616,21.87735,21.738246,21.325911,21.372218,144.0,1183.958928,20.942576000000145,1183.958928,20.942576000000145
64.0,82.0,20.46891,0.02825,22.230399,20.639852,22.118812,21.338066,20.924427,21.420273,146.0,1204.427876,20.468947999999955,1204.4353220000003,20.476394000000255
64.0,84.0,16.32618,0.00384,15.165511,16.251427,13.794437,15.186824,15.747856,14.654274,148.0,1220.754024,16.326148000000103,1220.760536,16.325213999999733
64.0,86.0,15.63724,0.00604,15.458062,15.132361,13.910389,14.706894,15.753706,14.302143,150.0,1236.3913499999999,15.637325999999803,1236.3961499999998,15.635613999999805
64.0,88.0,15.08562,0.00603,16.377029,14.813326,15.451085,15.670408,15.644588,15.251444,152.0,1251.476952,15.085602000000108,1251.484248,15.088098000000173
64.0,90.0,15.14167,0.00021,16.473153,15.095594,14.951452,15.36205,15.203181,15.108834,154.0,1266.6185839999998,15.141631999999845,1266.625822,15.141573999999991
64.0,92.0,14.97159,0.00019,16.1054,14.707905,14.664376,14.918514,14.76125,14.656532,156.0,1281.590232,14.971648000000187,1281.5974079999999,14.971585999999888
64.0,94.0,14.29727,0.00016,15.07991,13.985935,13.7296,14.081692,13.939739,13.747945,158.0,1295.8874019999998,14.297169999999824,1295.89467,14.297262000000046
64.0,96.0,13.39483,0.00073,14.034706,13.244949,12.852273,13.222898,13.104136,12.85152,160.0,1309.28224,13.394838000000163,1309.28912,13.394450000000006
64.0,98.0,12.48129,0.0038,13.059763,12.524624,12.288748,12.497297,12.397741,12.116701,162.0,1321.7636699999998,12.481429999999818,1321.770474,12.48135400000001
65.0,78.0,22.02098000000001,0.11706,22.077632,22.225524,22.817839,22.545164,22.11152,22.471046,143.0,1163.765031,22.021055999999817,1163.780189,22.036213999999973
65.0,80.0,22.11186,0.1206,22.161104,22.684404,21.989574,21.992058,21.675394,21.6298,145.0,1185.876845,22.111814000000095,1185.369345,21.589156000000003
65.0,82.0,20.49689,0.10947,22.380509,21.291038,22.763153,21.983515,21.615081,22.07984,147.0,1206.373728,20.496883000000025,1206.383136,21.013790999999856
65.0,84.0,16.88864,0.00877,15.816282,16.84302,14.429759,15.817044,16.33154,15.292219,149.0,1223.262435,16.888707000000068,1223.269736,16.886600000000044
65.0,86.0,16.27747,0.00524,16.023774,15.727205,14.693741,15.368676,16.43846,15.115832,151.0,1239.5398229999998,16.277387999999746,1239.545863,16.276127000000088
65.0,88.0,15.83247,0.00551,17.02888,15.466483,16.053995,16.327933,16.328447,15.829616,153.0,1255.372344,15.83252100000027,1255.3792290000001,15.833366000000069
65.0,90.0,16.07935,0.01052,17.021641,15.783007,15.578639,16.001552,15.797772,15.74172,155.0,1271.45167,16.07932599999981,1271.4560099999997,16.076780999999528
65.0,92.0,15.65601,0.00979,16.602457,15.305966,15.234896,15.496153,15.305342,15.260397,157.0,1287.107666,15.655996000000187,1287.1148879999998,15.658878000000186
65.0,94.0,14.91157,0.0008,15.637839,14.607624,14.372558,14.689891,14.532474,14.38268,159.0,1302.0192000000002,14.911534000000074,1302.025878,14.910990000000083
65.0,96.0,14.07186,0.00056,14.63658,13.870733,13.542596,13.866131,13.722286,13.509916,161.0,1316.091119,14.071918999999752,1316.0977200000002,14.071842000000288
65.0,98.0,13.27712,0.00419,13.730972,13.162615,12.978232,13.148489,13.031806,12.787139,163.0,1329.368179,13.27706000000012,1329.373558,13.275837999999794
66.0,80.0,22.12747,0.00981,22.78423,23.189458,22.279992,22.446465,22.237007,22.050564,146.0,1189.3323520000001,22.12753600000019,1189.3316220000002,22.112262000000328
66.0,82.0,21.44727,0.011,22.673781,21.910207,23.382547,22.604197,22.319155,22.710347,148.0,1210.7795640000002,21.447212000000036,1210.7795640000002,21.447942000000012
66.0,84.0,17.59268,0.00972,16.399313,17.398115,15.046166,16.417894,16.824364,15.886998,150.0,1228.37235,17.592785999999933,1228.3797000000002,17.60013600000002
66.0,86.0,16.95091,0.00598,16.403149,16.230098,15.353131,15.886692,16.891742,15.805813,152.0,1245.3232319999997,16.950881999999638,1245.329768,16.950067999999874
66.0,88.0,16.41867,0.00861,17.504375,16.019795,16.510614,16.800267,16.817483,16.277241,154.0,1261.741866,16.41863400000034,1261.7461779999999,16.416409999999814
66.0,90.0,16.27769,0.00742,17.463057,16.310475,16.063201,16.489511,16.242486,16.215816,156.0,1278.0195480000002,16.27768200000014,1278.0204840000001,16.27430600000025
66.0,92.0,16.02102,0.00244,17.058261,15.822362,15.742685,16.009736,15.771555,15.803558,158.0,1294.04054,16.02099199999975,1294.04528,16.024795999999924
66.0,94.0,15.40802,0.00225,16.166822,15.188507,14.989453,15.266122,15.084529,14.984732,160.0,1309.44864,15.408100000000104,1309.45392,15.408639999999878
66.0,96.0,14.65138,0.0001,15.208119,14.468623,14.201566,14.480908,14.307359,14.138319,162.0,1324.100034,14.651393999999982,1324.10538,14.651460000000043
66.0,98.0,13.92912,8e-05,14.374977,13.777959,13.639777,13.774416,13.633617,13.431167,164.0,1338.029096,13.92906199999993,1338.0343440000001,13.928964000000178
66.0,100.0,12.75946,0.0004,13.826327,13.006964,12.907954,13.027681,12.905442,12.688023,166.0,1350.7884800000002,12.759384000000182,1350.7939580000002,12.759614000000056
66.0,102.0,12.11741,0.14001,13.158765,12.111693,11.787435,12.135014,12.012693,11.809084,168.0,1362.906048,12.117567999999892,1362.910584,12.11662599999977
67.0,82.0,22.03212,0.01299,22.822282,22.523285,23.98028,23.21352,22.992149,23.313372,149.0,1211.855591,22.032151999999996,1211.89746,21.993611999999985
67.0,84.0,18.11879,0.01456,17.080536,17.965758,15.773321,17.017086,17.417822,16.552371,151.0,1229.974426,18.11883499999999,1229.983788,18.086328000000094
67.0,86.0,17.532,0.00963,16.997388,16.885574,16.207753,16.661456,17.536465,16.558198,153.0,1247.506461,17.53203499999995,1247.513652,17.52986400000009
67.0,88.0,17.17007,0.01817,17.966148,16.716289,17.009758,17.358776,17.440115,16.906053,155.0,1264.676465,17.170004000000063,1264.67662,17.162967999999864
67.0,90.0,16.93593,0.02926,17.874652,16.873414,16.534606,17.007328,16.802414,16.696217,157.0,1281.6123519999999,16.935886999999866,1281.6084270000001,16.931807000000163
67.0,92.0,16.63934,0.02366,17.494791,16.35883,16.175566,16.514307,16.285481,16.282926,159.0,1298.2516949999997,16.639342999999826,1298.258055,16.649627999999893
67.0,94.0,16.01037,0.00371,16.71429,15.758809,15.582361,15.846665,15.648316,15.573633,161.0,1314.262159,16.01046400000041,1314.267633,16.00957799999992
67.0,96.0,15.3237,0.00217,15.830056,15.083077,14.877657,15.113139,14.925415,14.785961,163.0,1329.5857839999999,15.323624999999765,1329.591326,15.323693000000048
67.0,98.0,14.6633,0.00083,15.054783,14.400941,14.332171,14.424495,14.269771,14.100696,165.0,1344.24906,14.663276000000224,1344.25467,14.663344000000052
67.0,100.0,13.52425,0.00525,14.502261,13.632047,13.589708,13.68114,13.545107,13.360324,167.0,1357.773293,13.524232999999867,1357.7793049999998,13.524634999999762
67.0,102.0,12.65919,0.02062,13.804133,12.741061,12.479387,12.787801,12.656962,12.479872,169.0,1370.4324920000001,12.659199000000172,1370.4384069999999,12.659102000000075
67.0,104.0,11.86441,0.60033,12.695985,11.777211,11.262386,11.71431,11.642411,11.389174,171.0,1382.2969679999999,11.86447599999974,1382.302782,11.86437500000011
68.0,84.0,18.8117,0.01933,17.665009,18.497126,16.454899,17.587509,17.931326,17.159853,152.0,1234.141048,18.811797999999953,1234.1407439999998,18.809843999999657
68.0,86.0,18.24728,0.01011,17.437826,17.442983,16.942998,17.290219,17.953374,17.174049,154.0,1252.388368,18.247319999999945,1252.395452,18.254708000000164
68.0,88.0,17.74932,0.02513,18.248877,17.330132,17.373962,17.747749,17.876208,17.418058,156.0,1270.1376480000001,17.749280000000226,1270.1387399999999,17.743287999999893
68.0,90.0,17.23473,0.03525,18.204554,17.286654,16.890615,17.392073,17.230777,17.044502,158.0,1287.372308,17.23465999999985,1287.372308,17.233568000000105
68.0,92.0,16.90305,0.03499,17.897702,16.838231,16.564645,16.966034,16.722144,16.709838,160.0,1304.27536,16.903052000000116,1304.2696,16.897292000000107
68.0,94.0,16.41293,0.02427,17.236899,16.305746,16.159226,16.402399,16.169307,16.135499,162.0,1320.688314,16.4129539999999,1320.696414,16.426813999999922
68.0,96.0,15.751,0.00033,16.415127,15.676536,15.526101,15.718273,15.511769,15.398491,164.0,1336.43928,15.750966000000062,1336.446004,15.749589999999898
68.0,98.0,15.12579,0.00113,15.692874,15.003334,14.991043,15.045046,14.874108,14.736181,166.0,1351.565194,15.125913999999966,1351.570672,15.124668000000156
68.0,100.0,14.20776,0.00021,15.141501,14.2358,14.236745,14.309356,14.156497,14.003642,168.0,1365.7729679999998,14.207773999999745,1365.7785119999999,14.207839999999806
68.0,102.0,13.26014,0.00145,14.422577,13.352701,13.145503,13.420416,13.27397,13.129131,170.0,1379.03303,13.26006200000029,1379.0389799999998,13.260467999999946
68.0,104.0,12.51757,0.00377,13.333452,12.371591,11.950862,12.343093,12.234809,12.026293,172.0,1391.55052,12.517489999999952,1391.556368,12.51738800000021
69.0,84.0,19.34321,0.02281,18.266795,19.058125,17.156408,18.205338,18.518731,17.809314,153.0,1234.902933,19.343268999999964,1234.945008,19.37628399999994
69.0,86.0,18.79522,0.01554,18.141986,18.086975,17.795322,18.039575,18.566833,17.956012,155.0,1253.698125,18.795191999999815,1253.70758,18.76257200000009
69.0,88.0,18.22599,0.02965,18.615081,18.065499,17.92584,18.306843,18.446896,18.017879,157.0,1271.924196,18.226071000000047,1271.924196,18.21661599999993
69.0,90.0,18.00376,0.03952,18.52394,17.773671,17.309238,17.845318,17.76291,17.514532,159.0,1289.9278860000002,18.003690000000233,1289.9278860000002,18.003690000000233
69.0,92.0,17.47094,0.03952,18.263807,17.236076,16.893916,17.368288,17.200296,17.103038,161.0,1307.39889,17.471003999999766,1307.39889,17.471003999999766
69.0,94.0,16.97265,0.02849,17.725387,16.750088,16.602694,16.871778,16.67455,16.605576,163.0,1324.371577,16.97268699999995,1324.377771,16.978881
69.0,96.0,16.34353,0.00569,17.002749,16.194132,16.115093,16.284106,16.069331,15.998685,165.0,1340.71509,16.34351300000003,1340.72136,16.343589000000065
69.0,98.0,15.75665,0.00198,16.338627,15.573228,15.622068,15.652954,15.45483,15.376239,167.0,1356.4716950000002,15.756605000000263,1356.476371,15.755010999999968
69.0,100.0,14.87421,0.00102,15.781535,14.827223,14.87831,14.920799,14.749989,14.629781,169.0,1371.345937,14.874241999999867,1371.3506690000002,14.87429800000018
69.0,102.0,14.07772,0.00124,15.04795,13.945111,13.791684,14.02982,13.882318,13.739672,171.0,1385.4237030000002,14.07776600000011,1385.428833,14.078163999999788
69.0,104.0,13.1884,0.00451,13.969598,12.950285,12.61805,12.955217,12.83394,12.640146,173.0,1398.612099,13.188395999999784,1398.614867,13.186034000000063
69.0,106.0,12.19712,0.05019,12.626387,12.027825,11.507535,11.946971,11.845224,11.541259,175.0,1410.80905,12.196951000000126,1410.814125,12.1992580000001
70.0,84.0,19.80434,0.1507,18.734509,19.585738,17.764471,18.788083,19.033467,18.382829,154.0,1238.1506060000002,19.804334000000154,1238.1523,19.7707640000001
70.0,86.0,19.47627,0.01963,18.708487,18.61611,18.531766,18.644167,18.959676,18.607059,156.0,1257.6269160000002,19.476310000000012,1257.625668,19.473367999999937
70.0,88.0,18.88715,0.01225,18.797869,18.72588,18.345281,18.70759,18.847306,18.492382,158.0,1276.514074,18.887157999999772,1276.518656,18.89298800000006
70.0,90.0,18.2951,0.01073,18.734272,18.121475,17.611989,18.17016,18.176903,17.870813,160.0,1294.80912,18.295045999999957,1294.81616,18.297504000000117
70.0,92.0,17.80628,0.01687,18.597258,17.561041,17.15739,17.704678,17.606504,17.433668,162.0,1312.61553,17.80641000000014,1312.620714,17.804553999999825
70.0,94.0,17.33371,0.02115,18.225467,17.163393,17.029552,17.320215,17.143288,17.052275,164.0,1329.949144,17.333613999999898,1329.9543919999999,17.333677999999964
70.0,96.0,16.72096,0.01692,17.595216,16.700062,16.707291,16.840791,16.608554,16.57056,166.0,1346.6701859999998,16.721041999999898,1346.662882,16.70849000000021
70.0,98.0,16.12879,0.007,16.981207,16.132976,16.247913,16.246053,16.017696,15.987142,168.0,1362.798864,16.128678000000264,1362.7916400000001,16.12875800000006
70.0,100.0,15.32465,0.00119,16.427709,15.408068,15.512825,15.521781,15.326155,15.238287,170.0,1378.12353,15.32466599999998,1378.12863,15.336989999999787
70.0,102.0,14.63416,1e-05,15.684601,14.531889,14.442582,14.635785,14.475588,14.345399,172.0,1392.757788,14.634257999999818,1392.762604,14.63397400000008
70.0,104.0,13.8317,2e-05,14.615128,13.526109,13.293933,13.567634,13.421784,13.256663,174.0,1406.5893780000001,13.831590000000233,1406.5944240000001,13.831820000000107
70.0,106.0,12.68944,2e-05,13.268578,12.595137,12.212008,12.56815,12.423012,12.174899,176.0,1419.27896,12.689581999999973,1419.2816,12.687175999999909
70.0,108.0,12.34679,0.01,12.401312,11.901445,11.58865,11.907373,11.79091,11.513954,178.0,1431.6256980000003,12.346738000000187,1431.628546,12.346945999999889
71.0,84.0,20.31484,0.15126,19.341163,20.150581,18.419098,19.373825,19.595659,18.991411,155.0,1238.05258,20.314870000000155,1238.061725,20.288825000000088
71.0,86.0,20.03811,0.02271,19.337762,19.266475,19.259699,19.327591,19.539903,19.309774,157.0,1258.0907690000001,20.038189000000102,1258.1333160000001,20.071591000000126
71.0,88.0,19.41072,0.03955,19.24605,19.336735,18.964042,19.284399,19.374193,19.100849,159.0,1277.5014,19.410630999999967,1277.50776,19.374443999999812
